nom_station,banniere,adresse,ville,region,prix_regulier,prix_super,prix_diesel,longitude,latitude,updated_at,date_import
,Nutrinor Énergies,,,,,,,-71.089111,48.523647,,2026-04-15T15:05:37.478322
,Nutrinor Énergies,,,,,,,-71.6688271,48.5665944,,2026-04-15T15:05:37.478325
,Nutrinor Énergies,,,,,,,-70.889349,48.336456,,2026-04-15T15:05:37.478329
,Nutrinor Énergies,,,,,,,-71.426961,48.79128,,2026-04-15T15:05:37.478332
,Nutrinor Énergies,,,,,,,-71.783281,48.412894,,2026-04-15T15:05:37.478335
,Esso,,,,,,,-70.976267,48.459669,,2026-04-15T15:05:37.478338
,Nutrinor Énergies,,,,,,,-71.791468,48.479462,,2026-04-15T15:05:37.478341
,Harnois,,,,,,,-71.990733,48.319378,,2026-04-15T15:05:37.478345
,R.L.,,,,,,,-70.845668,48.182002,,2026-04-15T15:05:37.478348
,R.L.,,,,,,,-71.523136,48.673531,,2026-04-15T15:05:37.478351
,R.L.,,,,,,,-71.134075,48.317087,,2026-04-15T15:05:37.478354
,Esso,,,,,,,-71.261772,48.411254,,2026-04-15T15:05:37.478357
,R.L.,,,,,,,-71.051019,48.441506,,2026-04-15T15:05:37.478360
,Esso,,,,,,,-71.065681,48.415732,,2026-04-15T15:05:37.478363
,R.L.,,,,,,,-70.873104,48.32626,,2026-04-15T15:05:37.478366
,R.L.,,,,,,,-71.361166,48.671966,,2026-04-15T15:05:37.478368
,R.L.,,,,,,,-71.321962,48.549703,,2026-04-15T15:05:37.478371
,Petro-Canada,,,,,,,-71.061125,48.454243,,2026-04-15T15:05:37.478374
,Énergie DDF,,,,,,,-71.100018,48.419808,,2026-04-15T15:05:37.478377
,,,,,,,,-71.231414,48.412108,,2026-04-15T15:05:37.478381
,Shell,,,,,,,-71.242838,48.421952,,2026-04-15T15:05:37.478384
